attribute,mean,max,min
pubchem_f738,0.034926470588235295,1.0,0.0
pubchem_f338,0.11642156862745098,1.0,0.0
pattern_c269,0.020833333333333332,1.0,0.0
pubchem_f440,0.21200980392156862,1.0,0.0
maccs_k092,0.22916666666666666,1.0,0.0
pubchem_f594,0.12928921568627452,1.0,0.0
maccs_k081,0.12009803921568628,1.0,0.0
pubchem_f158,0.0196078431372549,1.0,0.0
phosphate monoester,0.0196078431372549,1.0,0.0
pubchem_f146,0.15747549019607843,1.0,0.0
pubchem_f012,0.8799019607843137,1.0,0.0
pubchem_f449,0.044730392156862746,1.0,0.0
pubchem_f364,0.028186274509803922,1.0,0.0
pubchem_f455,0.018995098039215685,1.0,0.0
secondary aliphatic/aromatic amine,0.014705882352941176,1.0,0.0
mixed_anhydride,0.018995098039215685,1.0,0.0
n-acyl-aliphatic alpha-amino-acid,0.018995098039215685,1.0,0.0
maccs_k119,0.06801470588235294,1.0,0.0
maccs_322_257,0.5814950980392157,1.0,0.0
pubchem_f507,0.17463235294117646,1.0,0.0
pubchem_f473,0.17463235294117646,1.0,0.0
maccs_322_071,0.02144607843137255,1.0,0.0
pubchem_f706,0.16544117647058823,1.0,0.0
filter_fused_rings_55_heterocyclic,0.029411764705882353,1.0,0.0
nitro,0.012867647058823529,1.0,0.0
maccs_322_031,0.012867647058823529,1.0,0.0
pubchem_f260,0.13419117647058823,1.0,0.0
pubchem_f781,0.01715686274509804,1.0,0.0
pubchem_f718,0.01715686274509804,1.0,0.0
maccs_k152,0.6482843137254902,1.0,0.0
pubchem_f342,0.6482843137254902,1.0,0.0
macrocycle_r12_r40,0.01838235294117647,1.0,0.0
pattern_c146,0.009191176470588236,1.0,0.0
pattern_c317,0.017769607843137254,1.0,0.0
maccs_k024,0.022058823529411766,1.0,0.0
n_o_single_bond,0.022058823529411766,1.0,0.0
pubchem_f437,0.042279411764705885,1.0,0.0
acetal_like,0.0545343137254902,1.0,0.0
pubchem_f404,0.17769607843137256,1.0,0.0
pubchem_f559,0.017769607843137254,1.0,0.0
pubchem_f534,0.017769607843137254,1.0,0.0
hemiacetal,0.01715686274509804,1.0,0.0
pubchem_f515,0.02022058823529412,1.0,0.0
pubchem_f413,0.08517156862745098,1.0,0.0
sugar_pattern_2_reducing,0.016544117647058824,1.0,0.0
pattern_c189,0.016544117647058824,1.0,0.0
maccs_322_065,0.03002450980392157,1.0,0.0
pubchem_f727,0.0030637254901960784,1.0,0.0
pubchem_f790,0.0030637254901960784,1.0,0.0
sulfur_atom,0.12867647058823528,1.0,0.0
maccs_k088,0.12867647058823528,1.0,0.0
pubchem_f034,0.12867647058823528,1.0,0.0
pubchem_f294,0.11642156862745098,1.0,0.0
organosulfur compound,0.11642156862745098,1.0,0.0
pubchem_f522,0.13848039215686275,1.0,0.0
maccs_322_070,0.014093137254901961,1.0,0.0
pubchem_f456,0.014093137254901961,1.0,0.0
maccs_k098,0.39828431372549017,1.0,0.0
heteroring_of_size6,0.39828431372549017,1.0,0.0
pubchem_f674,0.05514705882352941,1.0,0.0
tertiary alcohol,0.06801470588235294,1.0,0.0
masqued_o_quinone,0.012254901960784314,1.0,0.0
pubchem_f762,0.06985294117647059,1.0,0.0
pubchem_f688,0.025122549019607844,1.0,0.0
pubchem_f185,0.07291666666666667,1.0,0.0
maccs_k016,0.014705882352941176,1.0,0.0
pubchem_f119,0.014705882352941176,1.0,0.0
pubchem_f668,0.20894607843137256,1.0,0.0
maccs_k056,0.014705882352941176,1.0,0.0
aliphatic_chain_4,0.8167892156862745,1.0,0.0
pubchem_f508,0.07965686274509803,1.0,0.0
pattern_c322,0.00857843137254902,1.0,0.0
epoxide,0.014093137254901961,1.0,0.0
phos_atom,0.04411764705882353,1.0,0.0
maccs_k029,0.04411764705882353,1.0,0.0
pubchem_f031,0.04411764705882353,1.0,0.0
pubchem_f315,0.04411764705882353,1.0,0.0
pubchem_f683,0.1642156862745098,1.0,0.0
pubchem_f367,0.6158088235294118,1.0,0.0
filter_fused_rings_67_heterocyclic,0.0428921568627451,1.0,0.0
maccs_322_083,0.04350490196078431,1.0,0.0
pubchem_f412,0.04350490196078431,1.0,0.0
n_in_aromatic_6_ring,0.09252450980392157,1.0,0.0
pattern_c94,0.051470588235294115,1.0,0.0
pubchem_f018,0.013480392156862746,1.0,0.0
pubchem_f148,0.013480392156862746,1.0,0.0
pubchem_f152,0.013480392156862746,1.0,0.0
pubchem_f587,0.07475490196078431,1.0,0.0
pubchem_f354,0.10845588235294118,1.0,0.0
pubchem_f516,0.03799019607843137,1.0,0.0
pattern_c114,0.027573529411764705,1.0,0.0
pattern_c272,0.011029411764705883,1.0,0.0
n_organo_substituted_pyrrolidine,0.011029411764705883,1.0,0.0
pattern_c307,0.011029411764705883,1.0,0.0
pattern_c241,0.017769607843137254,1.0,0.0
tetralin,0.017769607843137254,1.0,0.0
pattern_c107,0.20465686274509803,1.0,0.0
tertiary_heteroaromatic,0.1568627450980392,1.0,0.0
carboxamidine,0.003676470588235294,1.0,0.0
biguanide,0.003676470588235294,1.0,0.0
pattern_c168,0.05821078431372549,1.0,0.0
pubchem_f545,0.07291666666666667,1.0,0.0
maccs_k052,0.04411764705882353,1.0,0.0
pubchem_f301,0.04411764705882353,1.0,0.0
pattern_c321,0.009191176470588236,1.0,0.0
13_benzodioxole,0.009191176470588236,1.0,0.0
benzodioxole,0.009191176470588236,1.0,0.0
benzo_13_dioxolane,0.009191176470588236,1.0,0.0
pubchem_f376,0.14154411764705882,1.0,0.0
pubchem_f375,0.7843137254901961,1.0,0.0
maccs_k160,0.7843137254901961,1.0,0.0
primary carboxamide,0.012254901960784314,1.0,0.0
pattern_c190,0.012254901960784314,1.0,0.0
pubchem_f402,0.015931372549019607,1.0,0.0
pattern_c268,0.0012254901960784314,1.0,0.0
13-oxazole,0.0012254901960784314,1.0,0.0
pubchem_f493,0.0012254901960784314,1.0,0.0
pubchem_f725,0.0012254901960784314,1.0,0.0
secondary aliph amine,0.0012254901960784314,1.0,0.0
pubchem_f788,0.0012254901960784314,1.0,0.0
pattern_c267,0.007352941176470588,1.0,0.0
pubchem_f387,0.10110294117647059,1.0,0.0
pubchem_f492,0.11397058823529412,1.0,0.0
ter_amin_para_subs,0.011642156862745098,1.0,0.0
lactone,0.07720588235294118,1.0,0.0
imidolactam,0.03676470588235294,1.0,0.0
pubchem_f647,0.18872549019607843,1.0,0.0
maccs_k079,0.17585784313725492,1.0,0.0
pubchem_f408,0.04044117647058824,1.0,0.0
pattern_c166,0.04534313725490196,1.0,0.0
pattern_c21,0.06862745098039216,1.0,0.0
pubchem_f617,0.014093137254901961,1.0,0.0
pubchem_f625,0.04840686274509804,1.0,0.0
pubchem_f567,0.21262254901960784,1.0,0.0
pattern_c134,0.0024509803921568627,1.0,0.0
pattern_c212,0.0024509803921568627,1.0,0.0
thiophosphoric_acid_ester,0.0024509803921568627,1.0,0.0
pattern_c123,0.016544117647058824,1.0,0.0
phenylketone_meta_subs,0.016544117647058824,1.0,0.0
thiophene,0.016544117647058824,1.0,0.0
pubchem_f374,0.11519607843137254,1.0,0.0
maccs_322_045,0.06004901960784314,1.0,0.0
pattern_c312,0.018995098039215685,1.0,0.0
heteroring_of_size7,0.0428921568627451,1.0,0.0
maccs_k077,0.14460784313725492,1.0,0.0
maccs_322_020,0.044730392156862746,1.0,0.0
maccs_k106,0.17830882352941177,1.0,0.0
pattern_c243,0.02022058823529412,1.0,0.0
filter_bridged_rings_66_heterocyclic,0.07291666666666667,1.0,0.0
r5_3ht_sat,0.010416666666666666,1.0,0.0
maccs_322_081,0.010416666666666666,1.0,0.0
pattern_c4,0.010416666666666666,1.0,0.0
maccs_k040,0.010416666666666666,1.0,0.0
primary arom amine,0.03860294117647059,1.0,0.0
pubchem_f537,0.12867647058823528,1.0,0.0
pubchem_f698,0.4803921568627451,1.0,0.0
maccs_k128,0.5490196078431373,1.0,0.0
pubchem_f459,0.00980392156862745,1.0,0.0
maccs_k039,0.00980392156862745,1.0,0.0
purine,0.025735294117647058,1.0,0.0
maccs_k069,0.07230392156862746,1.0,0.0
vinyl alcohol,0.009191176470588236,1.0,0.0
pubchem_f130,0.009191176470588236,1.0,0.0
maccs_k011,0.009191176470588236,1.0,0.0
pubchem_f409,0.00857843137254902,1.0,0.0
benzoate_meta_subs,0.00857843137254902,1.0,0.0
pubchem_f201,0.03553921568627451,1.0,0.0
pattern_c215,0.02389705882352941,1.0,0.0
sulfuric_acid_derivative,0.007965686274509803,1.0,0.0
pubchem_f026,0.006740196078431373,1.0,0.0
pubchem_f157,0.006740196078431373,1.0,0.0
pubchem_f161,0.006740196078431373,1.0,0.0
pubchem_f813,0.006740196078431373,1.0,0.0
2D6,0.0,0.0,0.0
